file,scan_preset,iteration,relaxation,time_sec,mse,psnr,ssim
sart_i50_r0.20.npy,siemens_scan,50,0.2,164.211,0.0032944271028008125,24.822200978300934,0.7652177092681162
sart_i100_r0.10.npy,siemens_scan,100,0.1,281.079,0.0032981782997100026,24.817258700720085,0.7677862424084256
sart_i30_r0.30.npy,siemens_scan,30,0.3,99.1993,0.0033051765544424676,24.8080533661037,0.7582417806567003
sart_i10_r0.70.npy,siemens_scan,10,0.7,27.0476,0.0033188008143579806,24.79018812014734,0.7335577394374461
sart_i20_r0.40.npy,siemens_scan,20,0.4,63.1739,0.0033193102963366473,24.789521469021114,0.7492366449984077
sart_i15_r0.50.npy,siemens_scan,15,0.5,40.2021,0.0033246288055058947,24.782568365923296,0.742350730911267
sart_i50_r0.15.npy,siemens_scan,50,0.15,140.634,0.003336877709800161,24.766597091175054,0.7615303250133028
sart_i75_r0.10.npy,siemens_scan,75,0.1,191.692,0.0033392763205450475,24.7634764218471,0.7634188669951404
sart_i5_r1.00.npy,siemens_scan,5,1.0,13.6047,0.003340219504951337,24.76224992273252,0.719762285779657
sart_i10_r0.60.npy,siemens_scan,10,0.6,27.261,0.0033548093346904046,24.743321572371187,0.7322079679825907
sart_i15_r0.40.npy,siemens_scan,15,0.4,46.8621,0.003368189878151253,24.726034335889867,0.7402911565251266
sart_i20_r0.30.npy,siemens_scan,20,0.3,64.581,0.003371266781327432,24.722068787237724,0.7460277850501943
sart_i5_r0.90.npy,siemens_scan,5,0.9,13.4597,0.0033716362894910695,24.721592804252467,0.7183580659438671
sart_i30_r0.20.npy,siemens_scan,30,0.2,99.3581,0.0033746482799968053,24.71771484467449,0.752546162973055
sart_i10_r0.50.npy,siemens_scan,10,0.5,26.945,0.0033996959061850284,24.685599277142558,0.7306886734008856
sart_i5_r0.80.npy,siemens_scan,5,0.8,12.7916,0.0034119198631779534,24.670011777941756,0.7168896604075004
sart_i50_r0.10.npy,siemens_scan,50,0.1,164.356,0.003420406088916299,24.659223291176176,0.7528036426803221
sart_i100_r0.05.npy,siemens_scan,100,0.05,275.246,0.003424974064291279,24.653427128658123,0.7543811235759921
sart_i15_r0.30.npy,siemens_scan,15,0.3,51.4635,0.003434898795870135,24.640860542500306,0.7370682396368587
sart_i30_r0.15.npy,siemens_scan,30,0.15,99.7316,0.0034430821880561363,24.630526103498603,0.7466866516220256
sart_i10_r0.40.npy,siemens_scan,10,0.4,32.0492,0.0034613351518413154,24.607563470947124,0.7284636955734788
sart_i5_r0.70.npy,siemens_scan,5,0.7,14.1827,0.003462849064197789,24.605664377068443,0.7152010983834306
sart_i20_r0.20.npy,siemens_scan,20,0.2,55.933,0.0034719959947904296,24.594207844867377,0.7396424548951078
sart_i75_r0.05.npy,siemens_scan,75,0.05,206.184,0.003507450406930077,24.550084608979986,0.744929822621379
sart_i5_r0.60.npy,siemens_scan,5,0.6,13.7564,0.0035292051471097446,24.52323096055379,0.7130525802303033
sart_i10_r0.30.npy,siemens_scan,10,0.3,33.2594,0.003562198416541603,24.482818937416134,0.7245952822174238
sart_i15_r0.20.npy,siemens_scan,15,0.2,52.4112,0.0035705520334740155,24.47264633591599,0.7303602273443424
sart_i20_r0.15.npy,siemens_scan,20,0.15,53.663,0.0035762842650727327,24.465679681071364,0.7334159684490954
sart_i30_r0.10.npy,siemens_scan,30,0.1,99.2378,0.0035832083107889177,24.457279432722373,0.7359903670384539
sart_i5_r0.50.npy,siemens_scan,5,0.5,13.726,0.0036207533921089156,24.41201053778263,0.7104421038350663
sart_i50_r0.05.npy,siemens_scan,50,0.05,138.085,0.0036795954107686694,24.34199931470607,0.7304263162340394
sart_i15_r0.15.npy,siemens_scan,15,0.15,47.3347,0.003718631992410616,24.29616798670722,0.7231842041088588
sart_i5_r0.40.npy,siemens_scan,5,0.4,18.5296,0.0037610938751575017,24.2468582665362,0.7067926865735911
sart_i10_r0.20.npy,siemens_scan,10,0.2,32.7896,0.003785762887382848,24.21846590563983,0.7160445673945991
sart_i20_r0.10.npy,siemens_scan,20,0.1,54.9624,0.00380614543280686,24.195146213409565,0.7209602018761828
sart_i2_r1.00.npy,siemens_scan,2,1.0,5.58803,0.00393411256156407,24.05153218344795,0.6862026293480749
sart_i2_r0.90.npy,siemens_scan,2,0.9,5.49064,0.004004344133395219,23.974686063145207,0.6858537920099258
sart_i5_r0.30.npy,siemens_scan,5,0.3,16.7229,0.0040154276625081866,23.962681934546847,0.7006900496051673
sart_i10_r0.15.npy,siemens_scan,10,0.15,27.058,0.004045193965123406,23.93060649338938,0.7073553854088404
sart_i15_r0.10.npy,siemens_scan,15,0.1,53.7235,0.004060409089245578,23.914302087253407,0.7091987645185072
sart_i30_r0.05.npy,siemens_scan,30,0.05,103.103,0.00408029112299475,23.893088495082434,0.7095271303213914
sart_i2_r0.80.npy,siemens_scan,2,0.8,5.8876,0.0041038164601492995,23.86812070929094,0.6845288669719868
sart_i2_r0.70.npy,siemens_scan,2,0.7,5.81672,0.0042481774142383395,23.71797354352246,0.682054662143595
sart_i1_r1.00.npy,siemens_scan,1,1.0,2.89529,0.0043551565006588406,23.609962341921747,0.6746395465907886
sart_i1_r0.90.npy,siemens_scan,1,0.9,2.73294,0.004386460811931668,23.578857462183002,0.6740840898939402
sart_i1_r0.80.npy,siemens_scan,1,0.8,2.88815,0.004464912763765822,23.501870220128897,0.6727673493155176
sart_i2_r0.60.npy,siemens_scan,2,0.6,5.60946,0.004473919333929388,23.493118506249875,0.6778202635493257
sart_i5_r0.20.npy,siemens_scan,5,0.2,17.7327,0.004617478790049016,23.355950907736613,0.6877612944933449
sart_i1_r0.70.npy,siemens_scan,1,0.7,3.35449,0.0046184783085248815,23.355010917748157,0.6703616897644648
sart_i10_r0.10.npy,siemens_scan,10,0.1,34.9788,0.004657182014328558,23.31876788420327,0.6908739360552282
sart_i20_r0.05.npy,siemens_scan,20,0.05,56.809,0.004689128213235196,23.28907892332745,0.6906963943469402
sart_i100_r0.01.npy,siemens_scan,100,0.01,551.089,0.004722331156953012,23.25843560968751,0.6898326662545199
sart_i2_r0.50.npy,siemens_scan,2,0.5,6.75976,0.004763222340001632,23.220991458068813,0.6737188221793677
sart_i1_r0.60.npy,siemens_scan,1,0.6,2.94027,0.004904027624699251,23.09447092074336,0.6661413047077204
sart_i2_r0.40.npy,siemens_scan,2,0.4,6.51979,0.005197124425628875,22.842368855021043,0.6680376212265836
sart_i5_r0.15.npy,siemens_scan,5,0.15,13.145,0.005319394536260072,22.741377971270175,0.6747631112185585
sart_i15_r0.05.npy,siemens_scan,15,0.05,48.3128,0.005397289326767315,22.67824300546871,0.6748575750620897
sart_i1_r0.50.npy,siemens_scan,1,0.5,2.803,0.0054289191506327866,22.652866259618367,0.6591281530137512
sart_i75_r0.01.npy,siemens_scan,75,0.01,210.393,0.005445935182248721,22.63927531956618,0.6741484191506721
sart_i2_r0.30.npy,siemens_scan,2,0.3,6.59866,0.006017642586446515,22.20573610438347,0.6572986818356603
sart_i1_r0.40.npy,siemens_scan,1,0.4,3.52773,0.006440293151685495,21.91094363810722,0.6471862362732764
sart_i5_r0.10.npy,siemens_scan,5,0.1,15.7594,0.006948434822655068,21.581130118756462,0.6485436797882752
sart_i10_r0.05.npy,siemens_scan,10,0.05,27.644,0.007037355952576205,21.525904816100883,0.6474134208251192
sart_i50_r0.01.npy,siemens_scan,50,0.01,165.402,0.007126053460776948,21.471509238270837,0.6469249869212028
sart_i2_r0.20.npy,siemens_scan,2,0.2,6.44055,0.00801301293583964,20.96204156153356,0.6333231840584521
sart_i1_r0.30.npy,siemens_scan,1,0.3,4.15305,0.008588092771647465,20.661032728062413,0.6257004950464424
sart_i2_r0.15.npy,siemens_scan,2,0.15,6.6041,0.01044288805639619,19.811793774350985,0.6087185448956755
sart_i30_r0.01.npy,siemens_scan,30,0.01,104.404,0.011225936201201122,19.497774302746432,0.6011750488834121
sart_i5_r0.05.npy,siemens_scan,5,0.05,14.07,0.013274035971295796,18.769970097982323,0.5826260705033894
sart_i1_r0.20.npy,siemens_scan,1,0.2,4.32415,0.014133125911371034,18.49761771915233,0.5821293222589796
sart_i2_r0.10.npy,siemens_scan,2,0.1,6.3085,0.01623866895571064,17.894495717007974,0.5629559992715033
sart_i20_r0.01.npy,siemens_scan,20,0.01,54.431,0.01727701639533965,17.625312546185704,0.5541496003949815
sart_i1_r0.15.npy,siemens_scan,1,0.15,2.686,0.020290764438805436,16.927015909508278,0.5451961585823359
sart_i15_r0.01.npy,siemens_scan,15,0.01,49.6889,0.02360379682312108,16.270181323391363,0.5171794880592205
sart_i1_r0.10.npy,siemens_scan,1,0.1,3.73826,0.02924811017930645,15.339021899309904,0.49982781543620725
sart_i2_r0.05.npy,siemens_scan,2,0.05,6.34011,0.030847006213514796,15.107869790551069,0.48349253392774866
sart_i10_r0.01.npy,siemens_scan,10,0.01,32.5649,0.031636009135419585,14.99818307721215,0.47668819337016727
sart_i1_r0.05.npy,siemens_scan,1,0.05,2.816,0.043658733030720175,13.599288715987257,0.42381891089166956
sart_i5_r0.01.npy,siemens_scan,5,0.01,18.0728,0.04472305519125523,13.494685359046999,0.41282074240738453
sart_i2_r0.01.npy,siemens_scan,2,0.01,7.23528,0.056337756880298205,12.492004486868115,0.3514087678682567
sart_i1_r0.01.npy,siemens_scan,1,0.01,3.51445,0.06095085289414523,12.150202128572591,0.32986437055828377
